25.99,74.67,1016.59,83.39,434.7
29.83,71.43,1011.93,55.8,439.34
20.41,56.03,1019.94,55.85,458.29
30.92,80.18,1010.11,72.47,432.35
24.65,71.98,1006.46,91.11,431.77
24.37,70.02,1010.97,71.97,443.53
19.47,58.79,1016.8,87.26,450.17
17.68,39.08,1002.77,74.24,454.18
16.,40.66,1016.12,89.23,457.12
8.52,38.5,1013.16,64.06,482.96
18.23,62.26,1011.48,91.35,448.64
32.,65.74,1011.22,46.16,440.26
21.84,58.86,1014.13,69.67,445.16
28.72,68.14,1005.82,46.52,443.26
22.12,47.93,1005.5,84.47,443.41
25.87,57.32,1012.06,44.13,442.87
3.6,35.19,1018.73,99.1,488.98
22.42,71.77,1005.5,90.62,435.06
21.84,64.69,1007.57,77.34,450.25
13.07,38.47,1015.16,57.26,468.9
10.96,41.93,1019.28,87.38,473.28
15.85,46.18,1013.14,97.8,462.88
29.73,67.25,1017.64,37.79,439.06
25.89,59.22,1013.4,80.17,445.75
27.98,67.9,1006.3,73.53,436.08
9.73,38.56,1017.18,61.81,479.78
21.33,60.1,1010.97,78.36,451.95
18.83,63.91,1010.8,96.18,448.15
23.09,70.47,1010.76,79.89,439.36
9.41,34.69,1027.02,78.91,480.87
9.7,37.14,1012.79,75.2,475.77
25.54,61.08,1013.77,69.64,448.57
9.48,44.68,1023.29,92.9,478.66
22.83,41.1,1002.,38.62,449.99
16.7,50.88,1015.11,97.25,456.18
24.72,77.54,1008.39,81.03,438.52
32.91,73.56,1007.02,55.03,434.03
16.52,43.7,1015.08,58.36,466.73
25.59,61.08,1013.19,77.28,443.91
14.56,41.76,1023.82,85.36,464.3
7.98,39.61,1018.57,77.04,479.78
13.41,49.83,1008.83,87.14,466.38
27.87,70.79,1003.96,72.17,428.41
25.09,57.43,1013.2,70.42,446.11
13.74,43.71,1025.45,86.62,465.24
25.89,63.56,1013.82,64.51,443.82
11.75,71.14,1019.36,75.68,466.56
6.65,40.77,1021.79,88.84,482.9
13.99,45.,1023.83,77.92,472.55
13.7,45.64,1019.18,92.66,467.9
21.46,46.63,1012.97,71.29,452.1
22.28,60.27,1018.98,84.12,443.44
23.76,74.22,1009.2,92.98,437.47
18.17,66.86,1011.29,78.48,452.77
29.74,70.32,1008.1,52.72,432.69
14.66,42.07,1018.14,84.68,462.77
25.21,65.34,1013.94,65.04,446.68
19.06,44.63,1004.23,84.43,456.54
25.91,67.07,1005.66,60.12,441.74
12.35,40.73,1019.03,95.53,466.71
20.79,50.59,1017.75,73.35,456.01
30.09,69.48,1009.51,53.24,435.2
28.26,69.23,1013.01,42.1,436.31
22.89,73.11,1006.66,73.11,440.15
14.39,44.84,1023.55,91.14,464.15
7.75,38.06,1020.83,83.39,483.56
27.44,58.9,1003.86,66.74,442.19
25.8,65.38,1009.3,52.28,450.5
27.23,66.48,1005.23,52.38,432.55
12.76,40.27,1006.58,49.34,474.03
26.88,74.78,1010.42,64.81,440.84
21.03,59.8,1015.86,76.63,453.86
21.3,59.39,1013.83,84.53,444.21
25.88,63.73,1009.48,77.17,438.42
26.44,59.15,1013.35,60.71,439.65
27.34,59.87,1012.06,59.04,448.26
28.28,68.67,1006.36,69.9,435.29
7.24,41.17,1020.35,80.56,486.76
31.96,71.29,1008.39,47.51,433.04
12.95,41.38,1021.97,53.83,474.46
9.64,40.56,1022.51,78.62,483.39
8.43,40.6,1015.39,91.81,483.1
8.51,38.5,1013.33,64.28,482.39
9.42,41.4,1029.21,86.4,474.75
14.03,49.15,1020.5,83.65,467.16
21.55,44.05,1005.69,84.05,443.48
18.48,52.05,1012.41,68.2,458.62
32.87,70.8,1009.54,59.85,433.1
26.88,79.74,1006.54,93.7,434.77
21.94,64.69,1007.39,77.58,449.36
15.25,39.16,1016.18,79.39,471.05
14.26,44.2,1019.81,76.46,462.87
15.86,43.67,1011.11,82.24,465.46
18.19,43.96,1011.87,79.68,464.58
14.56,40.89,1010.94,79.57,467.53
14.92,41.16,1004.83,83.7,465.72
15.48,53.82,1016.1,64.77,462.69
31.44,72.86,1003.74,61.45,433.59
22.28,58.86,1014.08,66.47,446.55
32.83,74.33,1011.44,50.42,427.36
10.42,43.79,1016.22,90.75,474.79
15.21,43.5,1021.6,82.06,464.08
18.6,56.85,1012.34,80.24,450.26
28.69,67.25,1017.71,44.6,436.21
2.8,39.64,1011.01,82.96,482.66
8.52,41.55,1002.09,86.81,483.63
14.76,43.79,1016.17,75.72,464.14
13.61,42.34,1017.93,91.61,463.89
23.74,49.21,1012.78,42.5,447.67
20.01,68.63,1012.34,69.49,454.5
20.9,67.71,1007.16,59.02,446.57
25.69,73.18,1012.64,86.35,432.82
6.72,39.85,1011.84,84.66,489.09
25.37,68.31,1011.12,70.99,441.76
26.75,58.33,1013.55,45.47,444.09
31.97,69.04,1008.5,47.69,441.18
30.58,70.04,1010.4,48.16,431.59
24.31,58.62,1017.29,64.44,449.12
21.3,41.1,1001.86,42.75,455.13
30.98,67.45,1015.18,45.4,433.59
16.37,52.9,1015.14,73.11,461.15
15.09,41.76,1022.4,76.22,463.27
32.14,75.08,1005.35,49.92,439.22
20.62,48.41,1007.37,87.51,445.4
7.61,44.71,1019.41,70.48,485.36
10.33,40.69,1014.25,84.46,480.18
13.9,42.86,1030.82,71.89,473.76
15.72,41.76,1023.07,66.95,462.19
21.31,49.39,1020.18,71.35,455.34
6.42,35.57,1025.58,79.63,485.86
4.93,38.44,1015.65,71.47,485.01
11.41,41.4,1019.01,78.59,449.5
13.42,40.78,1025.03,77.51,459.04
22.73,63.73,1009.12,94.8,441.75
20.94,68.12,1012.43,78.2,446.41
15.27,41.16,1009.,84.12,467.01
21.12,47.24,1003.79,70.55,462.41
10.8,41.74,1020.24,78.62,479.32
22.86,58.96,1014.03,54.96,451.82
11.92,41.2,1016.99,81.24,476.
7.79,42.03,1017.74,91.48,477.26
7.71,38.06,1021.,83.47,482.78
13.66,41.67,1013.43,80.56,469.17
22.69,48.14,1013.7,62.05,448.52
16.71,42.99,1007.72,75.35,465.09
30.69,74.16,1012.71,60.89,435.17
21.55,44.57,1006.03,71.54,446.84
23.66,61.86,1013.33,83.09,444.27
26.45,75.6,1017.42,74.5,436.89
16.72,44.34,1019.26,63.77,465.89
23.39,69.13,1010.99,90.66,434.5
13.67,41.48,1017.51,63.54,463.97
23.6,60.08,1017.51,63.02,451.97
22.21,45.01,1012.22,54.84,450.6
30.69,71.98,1004.53,65.86,430.33
11.68,40.23,1018.49,83.43,475.47
14.43,38.91,1013.28,70.26,468.83
13.07,45.51,1015.22,78.65,460.14
22.49,58.82,1009.73,85.19,444.11
23.64,60.95,1014.92,64.91,447.86
23.88,54.2,1012.81,64.52,444.97
5.17,39.33,1009.68,94.19,485.46
26.68,68.08,1011.41,67.33,433.04
13.25,49.83,1008.76,88.21,453.8
26.78,66.54,1010.14,49.01,440.
14.22,40.83,1009.2,81.32,469.75
28.9,60.07,1015.96,45.06,440.62
11.64,40.1,1015.5,87.05,477.2
24.51,62.08,1022.58,57.44,447.04
27.09,73.5,1011.34,76.06,434.31
14.44,40.8,1025.05,56.59,472.95
21.44,50.78,1008.87,87.56,443.3
5.06,40.64,1021.49,93.7,483.73
17.67,53.16,1013.59,83.31,457.99
22.87,71.29,1008.1,73.1,442.27
26.15,63.21,1012.31,76.44,441.23
30.49,64.44,1013.43,51.73,438.09
23.76,51.19,1009.69,70.87,442.9
12.36,37.73,1021.36,65.45,470.39
14.95,43.72,1010.28,93.62,459.31
13.49,43.41,1015.75,57.86,461.06
18.8,44.78,1009.65,46.,462.79
22.59,59.43,1005.85,84.02,442.
27.86,61.5,1009.23,46.19,439.49
13.98,40.24,1017.19,87.45,467.2
16.88,38.58,1014.72,73.99,462.7
11.61,41.17,1019.57,58.82,476.81
22.83,59.43,1005.51,83.93,440.76
12.54,44.03,1007.05,84.03,471.86
15.99,43.34,1014.2,78.66,465.96
21.18,60.1,1011.02,78.19,452.39
25.59,73.5,1011.19,81.52,435.48
9.41,43.5,1021.,88.74,473.84
25.53,62.96,1019.81,59.7,444.38
19.02,49.25,1019.75,58.29,453.49
21.87,69.45,1014.04,71.19,439.97
13.94,47.83,1004.83,81.2,465.13
13.08,44.9,1020.47,86.46,472.01
11.02,40.71,1020.3,86.64,469.31
5.25,40.07,1019.48,67.7,495.23
30.35,69.51,1009.95,39.24,430.07
21.97,58.12,1015.29,77.47,449.6
8.51,39.96,1026.34,96.1,475.96
12.65,44.03,1007.13,85.23,466.01
26.22,67.45,1013.7,44.04,440.17
5.7,40.35,1012.18,91.57,488.8
34.2,68.14,1002.7,56.09,427.05
27.11,70.04,1009.76,71.25,431.96
23.45,69.04,1010.5,80.77,442.48
8.44,41.17,1019.9,70.72,486.15
12.16,45.,1021.51,50.52,482.99
6.82,41.03,1022.12,87.63,489.64
20.08,58.12,1015.53,80.84,455.85
25.25,62.91,1012.51,62.64,443.14
28.94,71.64,1006.59,69.24,438.96
27.82,79.74,1008.37,69.46,436.48
24.,75.23,1010.69,72.46,443.78
12.65,41.93,1023.07,65.05,479.53
15.46,44.6,1017.7,68.2,459.62
26.73,77.95,1012.31,78.35,434.76
18.97,44.85,1014.86,46.31,466.17
25.69,59.54,1004.05,81.69,439.06
28.61,72.29,1011.61,45.33,446.77
22.24,64.27,1012.97,89.54,443.76
24.12,51.43,1006.55,83.77,441.49
22.76,58.96,1013.85,55.95,454.05
7.61,41.26,1009.05,97.32,480.68
10.36,41.46,1017.53,92.04,478.27
11.48,37.5,1014.38,69.75,472.9
23.27,60.84,1019.13,67.24,440.22
9.41,40.43,1025.68,79.49,492.88
18.06,52.08,1003.73,100.09,452.19
7.82,41.16,1023.3,87.7,475.66
27.04,73.67,1006.82,77.45,431.1
25.42,66.05,1016.74,68.92,442.6
6.28,43.02,1013.72,88.13,487.17
14.74,44.47,1028.29,67.87,462.92
16.05,41.96,1011.82,96.05,463.72
31.15,69.59,1007.82,64.96,431.37
15.12,48.92,1011.8,72.93,462.59
11.06,41.5,1013.09,89.8,476.24
17.76,42.42,1009.09,66.26,468.27
8.27,40.69,1020.13,86.1,484.97
24.42,66.56,1002.04,84.7,434.18
25.52,71.98,1006.89,86.94,433.42
21.58,63.87,1015.27,63.15,451.88
28.83,66.44,1008.47,77.49,430.01
22.41,66.56,1003.3,88.71,435.75
23.,57.76,1017.64,56.86,451.39
24.45,70.02,1010.75,71.37,445.8
10.59,42.49,1009.59,77.36,477.49
21.78,68.28,1001.,79.3,443.24
25.61,52.36,1014.1,62.9,451.42
15.55,43.02,1011.97,44.66,466.2
32.31,68.94,1006.11,71.78,431.14
29.27,64.69,1006.85,55.79,438.23
13.98,54.3,1015.58,74.91,466.52
11.27,40.69,1014.35,86.63,476.27
15.34,41.23,996.87,86.56,465.16
15.17,36.71,1013.5,77.44,471.93
22.78,71.77,1005.26,89.23,435.46
23.05,65.94,1010.99,69.73,442.39
21.08,52.05,1012.28,45.25,453.4
4.,39.9,1009.64,97.16,490.79
26.9,69.59,1008.9,85.08,434.1
27.19,64.96,1006.71,73.99,428.79
29.34,70.94,1007.82,62.43,433.57
22.18,69.05,1002.75,70.84,442.14
21.91,70.32,1009.17,90.57,439.29
31.51,71.97,1007.84,71.18,430.11
23.59,71.73,1009.69,87.06,435.67
26.62,76.2,1006.06,69.13,437.81
29.28,77.17,1009.4,76.3,433.14
23.62,61.87,1010.07,48.77,447.93
15.34,43.5,1021.18,79.44,459.77
11.38,39.22,1018.62,57.14,473.71
29.39,69.89,1013.92,47.36,434.27
16.85,42.24,1017.43,66.01,472.63
8.97,39.66,1021.63,78.94,482.62
13.85,48.92,1011.68,79.24,462.38
10.41,44.68,1023.53,91.38,474.7
25.08,51.43,1011.8,71.98,446.67
16.76,43.67,1011.27,70.55,462.44
23.09,51.19,1009.4,81.61,443.22
26.13,57.32,1012.27,45.78,441.6
28.36,66.75,1017.71,52.6,433.88
21.63,50.16,1005.7,84.84,448.32
11.02,38.28,1013.51,95.66,472.11
24.78,68.63,1013.96,43.7,448.43
24.2,63.21,1012.25,79.86,449.03
14.13,40.75,1016.05,72.41,471.44
16.34,41.48,1015.92,48.24,453.6
19.41,64.45,1009.44,64.05,452.55
13.65,42.86,1015.41,87.67,471.75
8.82,43.56,1014.95,81.54,482.71
14.8,44.92,1024.06,91.67,464.01
22.04,57.32,1012.54,62.17,447.27
17.83,66.86,1011.65,77.31,456.56
14.79,47.83,1007.27,92.04,463.22
15.19,42.03,1017.38,71.66,462.64
24.98,71.98,1006.59,90.61,432.06
7.73,39.04,1018.61,68.23,482.39
21.89,45.38,1014.42,68.95,459.45
25.43,69.13,1002.2,86.44,431.53
22.29,56.89,1014.39,84.89,441.9
21.96,48.78,1019.56,85.05,451.58
23.71,60.23,1009.76,90.67,439.66
15.61,41.2,1016.12,75.28,467.81
14.41,40.83,1009.82,80.43,470.13
25.86,59.07,1008.59,81.28,440.9
28.37,69.13,1010.44,71.93,425.29
10.45,40.,1019.01,89.01,465.43
9.6,37.73,1021.87,77.75,481.03
21.96,58.79,1012.1,88.74,447.31
16.09,65.46,1013.84,85.52,454.88
29.97,67.9,1006.09,61.6,434.14
15.56,41.04,1025.8,64.81,457.11
14.46,45.87,1009.21,84.09,464.5
25.61,47.43,1008.62,54.51,442.96
15.55,43.71,1024.34,79.61,465.14
19.51,44.05,1008.52,78.38,451.7
16.83,46.48,1007.21,87.23,455.64
12.22,40.78,1024.02,85.46,464.12
25.51,67.69,1004.53,80.03,433.02
11.67,40.23,1017.65,82.48,475.07
30.61,69.13,1009.32,55.17,429.1
24.92,60.95,1014.88,60.58,445.44
16.18,41.66,1010.01,65.62,465.82
16.03,41.23,996.35,82.04,464.67
19.83,59.44,1012.98,91.24,446.15
15.64,38.28,1014.39,76.93,466.51
21.45,60.08,1017.92,72.7,451.49
16.73,45.,1023.44,60.68,467.08
7.24,38.06,1020.6,85.36,481.83
25.31,65.48,1018.31,55.57,439.72
10.63,44.2,1018.63,90.26,477.19
27.09,65.61,1014.22,48.13,442.94
21.05,61.87,1009.69,62.81,449.05
26.45,74.33,1013.81,61.7,433.16
13.16,40.71,1021.99,77.91,475.87
26.51,67.25,1017.85,64.17,435.52
14.41,46.18,1016.25,88.88,462.49
24.48,69.45,1013.86,62.39,435.74
29.82,43.21,1011.52,63.54,433.31
30.27,64.69,1006.3,53.69,435.67
28.84,74.67,1016.52,67.43,428.98
9.64,39.35,1015.1,91.76,479.81
30.56,72.39,999.96,69.81,430.85
18.03,53.16,1013.02,81.95,456.55
24.63,63.9,1014.53,75.24,440.23
19.64,46.33,1013.33,98.99,451.45
25.82,66.49,1013.2,60.32,434.35
17.13,42.86,1014.15,73.6,463.09
21.91,63.76,1009.85,76.8,445.04
27.3,57.19,1008.08,63.48,438.65
19.09,56.51,1015.58,92.56,449.24
11.41,40.1,1014.27,91.17,476.81
15.83,52.75,1024.3,58.34,458.6
12.26,41.5,1014.87,89.41,471.13
22.2,63.94,1017.38,56.17,445.6
10.99,44.63,1020.67,90.09,473.29
21.95,50.66,1013.92,70.94,455.23
28.61,68.12,1012.23,46.45,435.28
13.03,39.35,1015.34,79.18,474.02
10.57,41.55,1003.62,67.89,475.6
28.57,69.34,1007.98,65.55,439.46
23.1,70.79,1006.53,90.81,434.58
13.9,39.59,1011.84,94.74,465.
15.69,41.93,1021.3,52.69,468.43
23.69,77.54,1009.32,89.7,440.21
15.4,40.69,1015.1,70.25,471.66
23.77,51.43,1006.67,84.09,441.54
13.9,40.2,1013.13,89.91,464.17
31.04,74.67,1015.85,43.32,435.17
7.11,41.74,1022.35,90.68,487.85
10.47,44.21,1017.87,85.34,476.02
4.97,40.64,1020.91,94.28,485.43
14.79,38.73,999.83,86.45,470.28
26.93,56.9,1006.25,77.79,444.7
18.8,47.83,1005.86,76.77,453.9
25.18,69.23,1013.26,57.45,438.72
31.87,70.94,1006.94,50.78,429.41
20.09,61.27,1020.05,70.71,451.43
24.4,60.37,1006.77,82.43,440.64
15.41,44.78,1007.69,65.17,456.83
19.17,52.9,1016.56,65.23,458.59
26.51,70.32,1010.3,57.4,431.82
6.92,39.61,1018.64,82.27,483.83
30.69,69.89,1013.9,42.85,431.01
21.6,59.8,1016.9,76.59,450.14
24.3,69.23,1013.17,59.91,440.56
27.27,72.58,1009.25,89.31,428.93
13.6,42.86,1013.37,87.52,472.27
27.71,70.32,1008.63,64.05,432.59
25.77,59.39,1014.76,69.99,438.64
25.62,73.17,1011.65,86.45,430.56
16.37,43.5,1021.26,72.4,459.18
27.1,79.74,1005.43,86.05,431.51
10.18,35.76,1019.71,66.7,473.31
27.08,63.78,1015.04,50.8,447.24
2.71,39.42,1026.66,81.11,489.3
16.78,37.2,1011.97,68.94,471.24
6.77,39.81,1017.01,87.68,488.27
20.58,54.5,1015.04,89.83,467.76
14.22,45.08,1023.26,84.41,466.47
17.18,40.55,1000.47,72.03,461.73
15.84,41.04,1025.64,63.43,456.21
9.88,39.66,1017.81,76.05,480.05
21.85,59.8,1016.89,75.28,454.26
13.79,45.08,1025.02,84.36,469.55
20.94,58.16,1016.88,65.43,455.16
28.13,68.12,1012.6,44.71,435.85
13.82,41.62,1011.48,77.66,454.88
21.73,64.63,1020.84,68.9,450.36
20.89,68.63,1012.6,69.52,452.05
23.78,60.27,1018.02,78.06,441.56
23.97,68.67,1006.63,76.83,441.53
22.42,60.08,1017.71,67.46,452.31
25.66,70.02,1010.89,68.14,442.2
23.09,70.02,1010.58,77.85,443.27
7.46,41.82,1032.67,74.59,483.11
14.55,42.74,1028.41,70.09,465.81
19.3,46.93,1014.83,66.71,456.62
15.28,40.,1016.65,65.,458.76
21.93,61.45,1008.92,98.54,443.91
20.67,63.56,1013.27,79.39,450.7
30.06,69.14,1007.5,72.48,436.89
17.29,42.86,1014.38,72.3,464.27
5.66,35.79,1013.86,94.42,484.15
23.34,59.44,1012.67,80.76,445.24
16.76,48.14,1012.92,65.74,456.31
24.7,50.23,1016.23,62.03,454.42
14.58,41.92,1030.42,61.96,462.69
33.67,80.18,1010.83,60.87,431.99
30.26,76.2,1008.44,62.1,435.04
24.19,65.48,1018.8,60.54,443.92
22.05,48.14,1015.81,69.94,447.37
21.7,64.69,1007.93,78.37,448.76
10.93,39.16,1016.54,90.56,479.83
20.32,44.6,1015.16,36.35,460.21
11.42,40.43,1025.5,75.85,490.02
28.6,61.86,1011.86,62.13,439.74
17.63,40.55,1002.27,73.42,462.13
14.08,43.41,1015.59,54.15,466.99
16.01,49.64,1026.35,77.75,457.8
13.94,42.86,1012.35,88.78,471.64
24.88,63.91,1009.41,77.75,447.28
20.54,59.39,1014.07,84.15,445.41
11.02,39.96,1025.64,93.58,467.41
23.56,60.77,1017.93,76.34,443.13
12.19,40.05,1014.65,85.1,472.68
10.37,40.03,1017.47,90.47,477.91
19.23,41.67,1012.53,48.86,465.66
23.63,73.18,1012.29,88.81,437.7
16.09,44.71,1017.86,42.74,464.95
27.99,71.64,1007.79,72.67,437.81
14.08,40.73,1017.52,91.49,461.58
28.31,74.34,998.42,79.23,431.95
13.95,38.73,1003.87,83.94,468.21
20.77,52.05,1012.22,45.61,455.02
7.55,38.08,1019.37,76.32,485.49
10.32,41.01,1021.04,95.3,467.81
23.68,68.3,1017.93,84.16,438.65
28.97,67.9,1006.19,65.81,434.7
25.47,70.36,1005.79,77.73,437.02
12.57,43.8,1023.2,56.85,466.68
12.21,40.64,1020.31,83.84,464.03
31.26,70.36,1006.49,60.47,438.15
31.04,66.54,1003.83,53.05,431.66
15.98,39.64,1009.31,81.21,467.22
16.43,41.79,1005.47,76.89,455.85
8.6,36.66,1026.4,81.23,481.86
8.57,41.17,1020.18,72.47,484.2
10.71,39.61,1018.72,73.66,473.77
17.7,49.21,1015.16,67.91,455.97
30.17,75.08,1005.17,55.89,438.89
26.04,71.14,1011.66,68.95,433.78
6.69,43.65,1020.14,69.55,482.57
22.95,45.61,1013.65,73.92,457.91
21.75,65.12,1015.53,66.,452.89
6.03,41.17,1019.81,84.2,488.57
8.7,36.24,1013.34,89.5,478.69
21.93,60.84,1018.96,76.8,440.76
22.37,41.54,1013.74,72.21,459.06
19.68,56.65,1020.75,67.25,456.89
18.44,39.72,1001.14,66.83,460.44
18.5,41.85,1015.81,64.78,466.8
25.99,63.07,1012.5,64.81,442.16
18.32,47.83,1005.06,87.21,454.11
17.04,56.03,1020.38,68.69,462.48
11.01,43.69,1016.7,81.48,477.3
18.77,49.21,1012.2,58.69,454.86
20.56,59.14,1016.02,68.59,448.82
26.76,48.41,1010.53,47.38,440.63
26.93,59.54,1004.02,75.5,437.58
27.37,76.09,1007.52,89.12,433.34
25.18,71.98,1006.71,89.86,432.88
10.04,39.66,1015.84,82.31,480.63
7.73,37.8,1020.71,63.93,483.94
24.31,66.49,1011.38,54.35,440.79
11.98,44.6,1018.59,86.71,470.02
19.46,47.03,1013.9,88.86,460.57
24.41,58.59,1012.62,64.52,442.64
23.25,72.99,1009.17,89.85,438.51
12.82,48.14,1017.47,81.45,467.48
18.58,49.25,1019.92,60.24,452.94
14.87,41.2,1016.27,70.51,467.01
20.46,54.2,1011.4,84.,448.1
21.11,41.67,1012.44,52.86,460.33
8.39,36.3,1015.39,62.23,479.57
30.8,70.94,1007.06,63.09,432.44
23.55,62.96,1020.16,70.16,447.65
22.48,50.32,1008.47,83.58,444.5
31.25,73.5,1010.81,45.2,432.25
25.21,69.48,1010.99,75.27,436.02
27.44,59.74,1010.99,56.42,452.
17.48,43.14,1018.68,74.85,459.59
8.05,40.8,1028.01,89.56,483.43
25.22,71.85,1009.78,68.96,438.71
18.47,62.1,1019.86,82.57,452.51
20.91,59.14,1017.25,74.7,442.67
12.88,44.34,1016.03,88.51,474.94
17.53,50.66,1012.74,91.51,457.28
17.51,39.54,1010.22,71.53,462.12
27.52,74.67,1015.77,72.01,433.56
15.31,52.75,1025.21,55.22,460.77
19.95,50.66,1013.21,81.98,458.72
8.13,39.99,1011.71,87.89,486.19
17.37,48.92,1011.91,58.4,455.53
24.27,61.47,1007.84,80.85,448.66
