15.66,41.7,1018.,77.,452.58
22.58,59.14,1017.2,80.91,439.78
9.18,39.42,1025.41,69.46,473.78
26.21,65.12,1016.06,44.31,444.44
11.74,40.71,1020.64,82.15,470.05
21.97,58.79,1010.93,86.7,448.8
12.6,41.5,1013.07,86.22,472.45
26.43,75.33,1004.09,86.48,431.79
22.82,69.94,1004.65,73.47,437.32
18.43,44.63,1019.76,39.99,458.75
15.69,39.3,1019.03,60.57,464.17
25.58,64.45,1011.07,61.47,447.16
22.03,64.79,1017.95,76.2,450.25
11.26,44.92,1023.63,88.99,474.69
10.27,38.38,1022.16,70.77,475.58
28.69,58.33,1013.67,34.1,448.54
11.87,41.58,1017.29,90.3,464.77
20.75,60.77,1017.91,86.06,448.58
25.87,47.01,1014.67,61.87,452.32
18.5,47.03,1013.97,93.6,460.08
23.69,73.67,1007.19,86.73,437.57
23.99,68.12,1012.92,70.68,437.14
27.98,67.17,1007.32,75.29,440.68
24.22,56.89,1013.81,70.02,440.79
7.64,40.81,1026.67,95.24,483.38
15.23,44.9,1007.75,81.34,456.07
20.35,50.9,1012.6,72.43,453.5
27.55,64.96,999.73,57.34,431.33
14.77,44.47,1028.38,71.18,464.25
7.89,71.14,1018.4,86.49,474.66
13.31,40.1,1014.81,82.11,468.74
11.52,40.8,1024.31,73.49,479.56
19.68,62.96,1020.41,82.26,453.58
25.09,69.68,1012.18,91.33,439.77
17.34,47.03,1013.36,98.13,463.89
10.4,42.44,1014.24,93.48,480.04
30.22,68.3,1014.91,34.9,434.3
12.57,41.79,1014.99,87.8,461.88
8.86,40.8,1028.18,91.,483.36
30.74,79.05,1005.78,73.19,430.69
14.51,41.79,1009.72,80.62,459.14
10.19,37.14,1012.74,73.48,475.01
9.68,39.96,1026.09,99.28,470.22
29.89,71.29,1009.,55.72,431.45
19.7,52.84,1004.86,89.72,444.64
28.43,69.59,1008.79,73.33,439.26
22.48,50.05,1005.55,82.36,442.56
35.2,73.56,1006.56,45.72,434.37
8.28,40.56,1023.29,79.44,486.4
19.66,51.43,1010.17,84.19,459.12
13.35,40.27,1005.83,49.75,474.68
6.26,41.31,1002.04,87.54,485.57
12.81,44.58,1016.49,80.76,475.5
19.74,67.71,1007.68,64.02,446.1
17.48,58.95,1016.49,90.35,449.26
23.46,57.85,1012.7,65.54,444.66
15.35,41.79,1008.38,81.13,455.54
18.41,42.44,1012.66,65.93,463.2
13.51,44.9,1019.29,77.24,464.86
25.,69.71,1009.23,80.92,438.38
10.29,40.56,1017.28,69.13,481.7
21.22,43.43,1010.96,61.07,448.06
14.87,42.18,1015.23,74.41,465.89
13.8,44.21,1022.93,83.37,468.97
22.93,63.13,1011.6,77.09,448.02
22.25,59.8,1016.79,69.02,451.64
30.57,69.71,1008.94,59.99,439.38
10.39,40.22,1009.77,83.27,478.58
27.62,71.14,1011.6,52.8,434.72
18.32,66.51,1015.18,81.5,459.89
27.28,47.93,1003.46,59.22,438.
24.18,66.48,1003.3,70.99,433.37
8.3,40.35,1012.37,98.17,481.77
24.34,50.16,1004.78,74.,445.33
26.8,68.31,1011.04,61.48,447.85
26.82,75.08,1005.93,60.81,441.14
17.83,44.92,1025.04,70.58,458.42
26.93,67.07,1005.65,60.26,437.76
31.19,70.94,1007.29,51.91,436.6
16.02,44.21,1020.97,85.64,462.51
18.03,58.86,1015.99,89.03,450.33
14.16,44.06,1018.92,76.34,464.91
5.57,42.85,1013.55,92.14,488.85
28.15,71.94,1006.73,68.21,427.69
23.79,58.59,1013.94,72.5,443.19
26.16,59.87,1013.24,71.92,446.73
20.39,64.15,1021.31,62.35,457.37
14.66,40.89,1009.72,91.56,465.73
21.86,58.49,1010.88,76.79,449.9
18.5,47.45,1009.23,83.21,450.22
18.,52.08,1003.07,100.09,450.85
14.96,41.76,1024.07,73.17,463.26
4.73,41.31,999.77,93.44,486.6
25.86,76.2,1005.73,69.35,438.75
16.64,48.92,1011.55,78.76,452.56
20.45,69.45,1012.53,91.81,441.83
19.59,66.54,1012.73,85.84,447.16
5.72,39.33,1009.96,95.4,490.76
23.86,45.87,1007.71,48.73,446.67
16.34,41.16,1006.36,75.52,462.56
27.69,69.71,1009.9,69.91,440.43
16.,44.9,1020.5,80.89,461.5
12.41,45.87,1004.78,80.02,468.14
10.42,39.35,1015.21,89.75,478.52
30.22,74.9,1003.57,67.15,434.17
23.46,73.18,1012.07,88.14,438.62
13.4,41.58,1020.5,71.17,461.54
10.04,41.62,1013.36,95.17,463.87
13.83,40.78,1024.85,73.08,458.85
24.67,70.94,1007.99,75.64,443.51
13.52,40.83,1008.31,84.14,471.95
19.07,49.69,1007.22,76.79,453.09
26.11,69.84,1002.57,84.99,427.45
33.6,77.17,1009.01,47.53,430.32
25.04,70.47,1006.82,84.75,433.1
17.33,53.16,1013.16,82.93,460.67
23.66,72.43,1008.,89.49,439.02
8.94,43.13,1014.82,76.66,483.63
21.81,65.06,1014.6,66.41,447.13
30.52,71.77,1006.22,56.4,426.14
20.71,49.69,1010.26,69.97,455.69
24.82,66.54,1010.,60.36,440.88
30.35,77.17,1009.55,63.62,432.75
17.57,62.1,1019.51,86.14,453.3
16.71,40.55,1004.45,81.64,464.13
24.79,59.21,1017.9,53.83,446.04
28.25,57.19,1007.99,67.9,436.99
17.76,40.55,1002.82,73.77,461.8
14.66,47.83,1006.15,91.98,461.46
19.5,52.72,1025.21,50.21,457.26
17.18,46.,1002.74,100.1,454.02
24.01,60.84,1018.83,63.82,436.32
16.58,38.01,1023.5,60.14,464.03
17.34,44.78,1007.81,56.38,454.97
8.35,40.77,1011.77,90.25,478.82
13.83,40.2,1013.28,90.44,465.53
13.64,34.03,1018.32,62.2,469.61
26.16,52.36,1013.62,58.52,453.08
2.58,39.42,1028.68,69.03,488.69
28.02,63.9,1013.96,46.2,444.42
19.72,51.19,1008.51,95.28,446.01
8.51,39.66,1015.16,86.61,483.54
27.99,71.58,1010.68,68.99,435.99
25.1,69.89,1015.42,85.81,434.98
16.38,45.64,1020.47,89.28,462.58
23.24,68.31,1009.71,80.8,440.78
22.76,49.02,1007.5,88.56,442.84
10.62,39.64,1010.65,62.15,477.07
12.11,41.17,1019.46,62.59,475.53
21.34,48.06,1014.49,63.23,458.13
20.06,60.77,1017.19,88.73,447.35
15.03,42.44,1014.25,94.52,464.91
18.16,43.72,1008.64,75.22,454.98
28.37,71.64,1007.39,71.06,434.91
8.02,39.04,1018.49,68.07,479.53
15.47,46.48,1007.69,91.07,462.58
25.42,68.08,1011.2,76.58,433.82
27.76,72.58,1009.04,84.96,429.25
28.75,70.02,1010.33,46.55,440.31
27.82,52.84,1006.23,52.18,440.31
11.97,42.32,1016.95,88.32,467.98
23.5,59.21,1018.29,63.,443.31
28.29,61.86,1011.87,64.17,438.25
17.12,49.5,1014.79,87.03,463.39
11.56,40.71,1015.85,76.08,469.17
21.47,60.93,1006.46,87.83,442.75
28.3,64.33,1011.23,68.88,441.51
27.2,65.18,1011.47,47.14,436.99
10.11,41.62,1017.17,97.82,463.57
30.1,47.93,1002.64,42.06,435.27
26.48,73.06,1008.07,90.73,433.31
6.22,39.33,1012.31,93.23,491.77
19.66,58.79,1017.17,84.16,447.93
7.33,40.,1018.96,80.76,478.16
10.56,40.22,1005.08,89.71,478.02
23.2,49.3,1003.4,79.77,440.75
22.49,58.71,1009.75,76.43,443.33
28.62,69.98,1013.3,68.53,432.11
24.35,58.79,1010.13,72.1,448.19
23.7,66.56,1002.07,85.19,436.94
19.43,52.9,1018.35,61.12,456.08
11.82,41.74,1022.36,74.06,476.21
26.45,71.37,1008.,77.06,438.36
16.13,43.48,1014.41,50.05,459.47
25.06,64.63,1020.66,54.93,446.57
25.41,66.49,1014.06,51.09,449.2
14.69,54.3,1018.01,73.4,462.63
9.39,41.79,1021.6,50.09,473.73
11.94,44.2,1017.97,82.93,474.02
11.02,43.02,1012.32,66.54,478.81
30.36,69.04,1009.6,58.73,436.72
24.31,65.34,1013.82,63.85,449.88
6.31,42.07,1004.61,77.74,483.27
31.98,64.05,1010.49,58.01,439.56
15.22,50.88,1014.19,100.12,460.44
24.48,66.25,1009.42,88.17,441.07
14.37,40.56,1021.67,68.18,470.19
27.2,59.74,1011.99,56.74,440.13
22.98,51.95,1006.83,74.92,454.63
32.89,73.68,1014.45,52.34,426.46
22.83,58.62,1017.82,69.76,450.96
17.75,49.25,1020.86,63.67,454.41
24.7,58.82,1009.4,75.91,442.98
6.53,42.85,1012.65,91.6,480.98
11.94,40.66,1016.61,96.11,467.99
28.8,71.77,1006.41,66.03,426.87
29.98,47.93,1002.46,42.73,438.79
13.3,37.9,997.41,91.51,465.61
25.34,70.47,1006.46,83.94,433.34
21.98,55.5,1017.89,57.9,457.29
7.38,44.71,1020.27,70.55,486.91
29.24,64.33,1011.49,65.08,440.12
9.37,44.77,1020.61,87.31,474.41
27.04,48.41,1008.57,60.73,441.21
24.04,72.43,1008.02,87.2,439.39
14.04,48.79,1017.62,75.25,464.09
12.65,44.,1023.03,88.73,471.46
13.85,45.08,1024.86,83.85,468.35
26.85,73.77,1001.2,90.13,431.24
15.37,43.67,1011.9,91.48,468.23
20.71,45.61,1013.64,82.39,457.4
25.92,60.32,1016.05,52.51,448.37
8.14,39.96,1023.41,88.86,477.05
15.8,53.82,1015.87,68.48,463.09
6.79,40.,1019.01,81.83,480.83
29.12,73.06,1009.98,80.21,434.9
18.53,48.98,1014.24,74.29,452.73
12.22,41.2,1016.81,81.22,474.96
27.67,59.14,1016.51,61.2,433.37
16.09,50.59,1015.69,84.41,463.64
10.95,40.22,1010.04,78.96,477.23
14.28,37.2,1013.96,82.71,467.44
18.35,62.1,1019.97,78.36,455.29
31.53,70.36,1006.29,57.11,438.71
10.64,41.04,1025.,93.59,468.88
33.82,77.17,1008.96,58.91,435.58
26.36,54.5,1015.35,66.87,451.81
25.68,70.32,1009.08,90.48,431.32
27.86,65.18,1012.87,55.53,436.26
21.31,69.05,1002.46,73.42,440.97
15.34,36.99,1007.87,94.59,464.58
14.36,41.26,1021.16,73.43,462.25
23.46,47.01,1014.41,69.19,457.76
21.99,71.85,1009.5,74.77,441.1
3.21,38.44,1017.11,84.86,492.93
30.53,73.21,1000.37,74.17,430.2
14.22,42.32,1015.54,77.23,465.
10.07,39.66,1015.37,83.78,479.64
25.16,68.08,1010.89,70.16,435.78
10.17,41.46,1019.34,83.04,480.13
31.94,69.98,1013.32,56.17,432.03
8.48,38.5,1013.5,66.51,485.29
25.85,70.36,1005.59,78.23,433.06
22.54,61.27,1019.12,54.02,450.01
18.16,39.99,1008.13,68.5,461.16
20.74,58.12,1015.43,77.88,449.91
10.31,40.67,1017.61,69.61,485.25
16.74,38.01,1022.63,69.19,463.61
20.63,43.77,1010.71,62.34,448.25
23.35,59.92,1009.86,88.6,439.82
14.65,35.4,1016.16,60.26,469.61
27.59,71.97,1008.64,88.22,437.33
26.54,69.34,1009.5,87.18,435.51
13.2,40.83,1007.75,94.98,472.41
23.1,59.43,1007.36,85.96,440.64
28.45,69.23,1013.07,39.46,436.96
28.85,66.54,1010.73,43.27,437.79
32.07,67.83,1007.91,41.61,429.31
28.53,76.86,999.08,75.77,431.64
11.56,39.28,1011.27,82.05,477.71
17.09,42.42,1009.03,72.01,464.11
6.48,36.24,1013.62,92.03,484.65
19.62,58.79,1017.59,87.39,446.29
25.6,73.67,1005.78,84.82,433.25
19.79,64.45,1016.14,73.54,451.37
14.51,44.84,1023.23,82.33,465.09
18.06,50.16,1009.52,100.09,450.53
17.3,47.45,1010.29,87.13,448.79
19.66,45.01,1014.42,60.14,453.45
10.72,41.38,1021.6,63.77,478.29
23.74,72.43,1007.99,91.36,437.55
12.08,49.83,1008.21,96.01,467.54
25.14,60.93,1007.44,76.71,437.4
9.27,38.56,1017.69,62.49,475.42
11.47,40.27,1005.39,77.4,479.44
23.51,58.79,1016.44,65.38,445.75
16.77,42.28,1007.53,73.19,465.52
8.11,42.18,1014.82,93.09,473.62
24.82,57.19,1007.82,71.46,439.91
22.98,73.17,1011.94,90.13,438.5
19.71,43.43,1009.58,65.71,456.24
23.55,65.94,1011.76,58.44,443.98
19.18,65.06,1015.99,77.06,448.26
24.82,71.94,1010.5,64.67,438.69
9.88,40.,1021.4,92.06,481.58
25.95,63.47,1011.77,66.22,445.5
6.25,39.04,1019.65,71.27,484.14
8.64,34.69,1026.79,80.88,482.15
33.27,66.44,1010.63,43.47,430.11
21.9,55.5,1018.85,60.27,456.52
22.18,59.39,1014.82,85.31,440.94
9.96,42.03,1017.78,82.39,477.85
6.05,38.68,1017.46,66.13,483.5
7.3,39.72,1020.85,77.83,485.1
23.9,61.47,1009.01,81.05,438.73
8.46,40.8,1023.57,81.27,485.06
24.49,65.06,1014.07,63.32,441.4
8.29,36.08,1020.38,81.53,483.26
31.09,59.57,1010.67,60.5,440.08
9.59,40.11,1026.05,74.27,470.71
15.11,45.01,1017.01,84.39,462.21
18.9,62.96,1020.69,80.57,455.88
17.07,41.35,1005.88,83.43,464.6
28.72,76.86,999.31,71.74,431.74
29.75,70.32,1007.35,55.8,427.2
12.78,44.6,1013.64,77.56,468.67
26.29,68.24,1010.71,76.95,429.71
30.71,68.27,1007.76,68.04,428.27
26.05,44.89,1009.83,56.36,443.18
24.33,46.93,1013.72,48.27,447.43
25.76,74.87,1010.18,65.15,443.7
19.13,42.18,1001.45,98.77,456.04
23.86,59.21,1013.02,73.6,441.22
23.25,63.78,1016.01,72.01,448.82
21.67,57.76,1018.32,68.21,452.56
30.07,69.82,1010.39,57.53,437.38
31.75,74.99,1003.25,53.33,430.82
20.36,56.53,1020.25,72.96,455.34
13.47,43.34,1012.75,87.04,468.8
7.18,38.56,1016.49,70.37,487.63
22.07,50.78,1008.6,61.33,449.96
6.91,39.37,1019.58,71.02,488.2
7.92,42.28,1008.55,81.68,484.75
25.01,66.56,1009.68,64.94,435.73
30.34,68.08,1010.85,49.4,428.34
17.64,57.76,1016.28,85.04,455.75
13.92,41.16,1003.83,88.69,465.33
16.5,49.39,1018.35,93.42,462.48
24.25,74.93,1013.07,69.31,445.44
26.55,60.23,1009.88,79.54,438.95
13.74,38.73,1004.34,82.82,470.06
14.9,52.05,1015.11,77.33,464.82
23.38,59.07,1009.29,92.4,442.83
23.6,57.17,1009.84,74.27,446.05
23.64,70.04,1011.09,83.35,435.21
15.9,41.35,1005.35,92.89,464.93
18.43,56.03,1020.41,60.55,465.17
20.77,45.87,1008.07,76.22,452.71
21.12,63.91,1009.33,96.14,447.64
11.01,40.05,1015.46,89.22,474.2
8.68,43.14,1011.94,79.06,480.73
22.75,70.94,1008.03,81.95,439.91
19.64,56.53,1019.6,76.19,447.66
14.2,42.86,1031.96,69.59,468.63
19.05,53.16,1013.22,82.8,455.76
14.13,43.7,1015.94,80.89,469.28
30.09,76.2,1006.64,61.02,434.68
21.49,56.9,1007.47,66.66,452.46
18.66,56.53,1020.13,80.04,459.45
14.41,40.71,1016.78,69.77,467.01
24.92,63.86,1019.19,59.24,440.93
21.64,50.32,1008.41,86.32,442.52
32.91,73.68,1014.49,50.62,426.28
27.35,66.05,1017.62,55.26,439.6
17.99,43.72,1008.64,75.04,453.02
13.71,45.08,1023.35,82.93,468.43
13.94,41.26,1021.67,74.4,467.9
26.71,70.4,1007.59,82.63,432.64
26.08,48.6,1003.61,57.8,438.61
9.2,39.99,1011.73,85.95,484.04
6.02,41.38,1021.2,88.71,490.57
30.55,68.24,1009.43,63.84,426.8
20.23,52.05,1012.15,47.49,457.57
30.83,77.3,1001.7,57.85,435.87
25.04,70.36,1006.56,75.91,436.47
29.42,56.9,1006.51,53.6,439.51
17.47,58.16,1016.36,82.26,456.97
15.47,48.98,1016.42,89.85,457.55
18.5,51.43,1010.82,92.04,459.42
15.14,49.64,1023.78,75.,463.58
25.87,67.79,1011.16,79.88,445.87
24.51,51.86,1014.64,67.57,446.74
21.3,48.92,1010.92,65.09,447.89
10.59,41.26,1008.1,98.27,474.76
14.62,46.18,1014.75,96.81,462.26
26.94,66.48,1005.46,60.62,440.12
18.77,49.39,1021.06,82.95,454.53
12.03,41.58,1015.09,90.43,464.02
22.63,58.41,1013.69,90.32,445.43
17.51,41.85,1016.25,72.03,465.05
8.51,40.81,1015.54,83.16,481.02
17.32,45.,1022.19,40.45,469.38
23.88,67.9,1005.99,67.58,446.34
30.47,77.3,1002.13,63.7,434.68
28.55,65.27,1013.34,48.95,437.62
8.88,41.54,1019.05,80.77,484.99
18.56,67.71,1004.77,85.28,444.9
28.57,65.27,1013.27,51.11,440.51
24.26,67.69,1008.48,66.74,437.4
32.33,67.83,1008.11,57.48,427.84
25.5,63.91,1009.4,75.22,444.26
24.05,70.4,1006.83,92.35,442.07
15.62,41.23,992.89,83.99,463.21
15.71,40.12,1012.81,97.46,462.6
19.89,69.48,1011.06,86.73,447.63
5.09,42.85,1013.78,91.34,481.24
27.29,71.32,1006.39,81.59,435.25
10.97,40.6,1015.,87.59,478.69
22.68,58.82,1010.11,82.8,443.86
15.75,39.99,1007.02,77.44,464.95
11.34,43.67,1011.54,87.95,472.77
26.26,71.73,1009.59,80.06,430.79
34.63,74.33,1011.7,31.45,428.54
28.68,70.32,1008.51,45.73,430.48
12.26,43.48,1016.41,72.95,467.83
31.43,69.89,1014.8,56.22,426.15
10.88,44.63,1020.52,86.81,469.57
26.86,68.08,1012.99,50.04,436.25
10.98,41.39,1017.54,85.31,476.31
23.33,58.95,1017.93,66.37,442.71
24.3,69.94,1007.02,62.14,438.92
12.12,38.28,1013.7,91.27,469.59
18.34,62.1,1020.52,78.6,453.01
19.16,43.43,1012.36,72.59,451.
24.15,63.13,1013.8,92.1,440.15
17.9,58.33,1013.6,85.81,452.28
21.88,69.71,1010.28,97.64,444.39
13.61,38.47,1015.1,54.98,466.51
26.06,64.05,1012.,84.05,442.24
26.92,78.92,1011.65,96.22,434.64
27.22,68.3,1016.84,64.88,436.81
8.55,36.25,1029.54,85.23,480.68
4.87,42.85,1013.6,92.3,482.22
14.44,39.,1017.06,76.02,466.96
27.3,65.12,1016.24,44.87,442.78
24.96,74.99,1008.25,80.52,440.91
19.83,63.94,1019.81,75.05,448.03
29.75,73.5,1011.13,67.31,433.63
18.51,50.9,1012.95,82.71,459.11
19.93,62.1,1019.94,76.41,450.57
17.67,43.7,1015.26,58.76,465.06
11.78,39.96,1011.37,82.95,472.79
23.62,56.85,1011.11,64.44,442.96
14.13,41.23,994.6,93.02,467.84
20.6,66.86,1013.08,62.48,451.44
10.51,44.78,1012.59,85.29,474.77
16.89,49.21,1015.19,70.39,458.25
25.99,71.32,1007.17,83.23,432.41
22.1,65.48,1019.3,66.96,447.
14.03,44.88,1019.6,57.63,465.51
31.68,70.79,1004.05,54.5,429.55
32.07,71.29,1008.43,44.95,426.96
33.43,66.44,1010.29,53.45,433.01
21.13,51.43,1007.43,88.72,445.4
11.06,37.92,1008.76,67.32,473.16
9.46,42.28,1008.67,78.16,481.95
21.84,45.09,1013.94,46.11,450.88
30.33,70.36,1006.72,70.31,438.47
26.31,48.6,1002.64,60.04,440.06
8.76,40.96,1025.21,90.72,483.79
18.96,44.58,1016.66,71.95,461.96
26.43,66.48,1004.36,55.9,435.59
22.58,58.12,1014.88,80.59,448.32
24.82,59.27,1012.76,72.34,444.81
23.47,65.61,1014.57,69.83,447.16
10.78,41.93,1015.56,95.71,478.88
12.65,44.34,1014.74,92.81,473.46
27.37,63.31,1012.89,60.11,439.15
5.62,41.38,1020.91,86.21,490.83
22.49,61.47,1009.14,90.23,437.01
29.53,71.97,1008.6,79.25,434.96
28.8,71.58,1010.51,59.87,434.82
23.19,58.82,1009.96,81.05,446.44
9.46,41.4,1026.78,87.58,480.82
18.18,61.87,1008.64,66.28,453.1
20.55,65.46,1013.87,58.09,448.83
29.58,66.51,1015.57,32.95,435.47
17.15,43.69,1017.05,63.36,463.88
16.85,41.35,1006.14,79.21,463.37
24.43,65.27,1013.25,55.4,440.99
19.94,44.63,1004.73,78.48,455.58
14.72,41.23,997.91,82.69,467.11
16.7,36.99,1006.19,89.33,464.7
24.54,72.24,1011.43,74.1,435.08
22.08,69.94,1008.41,72.86,441.57
23.07,69.23,1011.78,76.06,437.08
18.74,45.09,1014.24,41.54,456.25
21.45,60.84,1017.86,82.8,444.99
17.29,44.63,1019.6,41.98,460.66
30.44,68.84,1010.97,55.34,438.31
31.04,68.31,1010.54,42.74,441.56
21.97,58.12,1014.21,85.93,448.91
10.72,45.,1023.22,86.95,480.62
10.15,41.46,1019.56,81.79,479.32
18.55,52.84,1004.45,86.82,450.23
15.81,54.3,1017.8,68.45,461.63
8.75,40.77,1021.99,86.46,478.85
20.84,65.06,1016.88,71.93,445.74
26.25,61.02,1011.47,71.22,436.44
22.85,60.29,1017.29,61.92,448.58
14.84,41.23,995.02,88.,464.85
19.92,63.31,1015.02,82.71,443.54
5.11,39.4,1012.16,92.14,488.56
29.35,69.04,1008.55,61.78,445.04
17.28,39.99,1007.09,74.25,463.28
12.62,40.92,1021.85,81.41,465.68
13.49,44.47,1030.18,69.15,468.46
4.15,39.9,1008.84,96.68,491.22
24.77,71.94,1006.77,88.86,432.27
4.71,42.07,1005.35,82.26,486.79
13.86,37.85,1011.4,89.7,469.94
7.92,41.66,1014.84,76.12,483.38
8.22,41.82,1032.77,71.63,477.86
13.68,45.08,1024.91,85.26,467.02
19.5,65.12,1015.53,73.87,453.99
22.25,43.79,1015.78,52.68,461.93
24.38,63.91,1009.53,79.11,446.02
27.56,66.93,1016.81,55.59,444.1
13.9,39.54,1007.01,81.33,471.16
21.12,62.96,1020.83,69.96,454.65
11.46,44.85,1014.3,63.24,475.33
31.33,73.03,1014.18,49.28,438.49
6.65,38.5,1014.01,87.6,491.54
25.21,51.43,1006.43,78.55,439.01
17.51,68.28,1004.36,94.87,449.59
3.38,39.64,1011.,81.22,488.92
19.64,44.6,1015.88,47.56,467.53
27.69,69.98,1008.52,60.93,433.47
33.45,73.88,1006.23,44.14,435.48
17.62,43.52,1021.01,71.52,457.45
10.48,39.58,1011.81,88.86,472.61
35.03,68.27,1006.55,43.82,426.22
5.9,45.87,1013.25,87.,481.27
25.97,69.34,1009.43,88.11,435.02
11.44,43.13,1014.88,63.88,477.57
5.28,45.87,1008.25,97.88,479.91
8.36,40.22,1011.6,89.18,484.66
26.28,68.14,1005.61,53.17,435.71
19.48,63.09,1019.28,78.04,449.6
28.62,79.74,1008.12,65.39,436.12
15.61,40.89,1010.48,80.26,467.3
27.64,75.6,1017.35,54.78,441.04
21.54,69.48,1011.04,80.48,443.15
25.54,69.13,1001.64,90.98,428.74
18.07,44.92,1024.72,69.15,457.53
13.7,43.22,1012.01,71.57,463.99
12.91,41.16,1011.9,89.19,472.71
23.37,63.77,1013.42,76.44,443.86
19.02,47.45,1007.44,76.76,453.08
14.24,41.4,1019.7,70.32,466.88
26.44,54.2,1012.65,48.02,444.78
10.06,34.69,1027.9,71.73,477.68
17.95,59.15,1012.73,84.27,449.14
17.77,43.72,1009.01,77.7,456.34
20.77,56.85,1012.4,83.63,442.85
11.76,39.28,1016.9,91.06,478.07
11.59,40.05,1014.96,86.22,474.46
13.61,41.74,1021.66,62.83,471.79
10.73,25.36,1009.35,100.15,469.43
